identificationType,fileIdentifier,fileSize,ArtifactId,similarity(s),RawLicenseName(s),licenseName(s),licenseURL(s),auther(s),relatedURL(s),name,description
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-glassfish.LICENSE,8573,?--sun-glassfish.LICENSE--0,"0.88677,
0.84582",,"research/scancode-toolkit/src/licensedcode/data/licenses/sun-bcl-opendmk.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/sun-glassfish.LICENSE",,,,sun-glassfish.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-iiop.LICENSE,2688,?--sun-iiop.LICENSE--0,"0.80270,
0.78725",,calculate-Linux/sun-iiop,,,,sun-iiop.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-java-transaction-api.LICENSE,4996,?--sun-java-transaction-api.LICENSE--0,"0.82406,
0.80149",,"research/scancode-toolkit/src/licensedcode/data/licenses/sun-java-transaction-api.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/sun-javamail.LICENSE",,,,sun-java-transaction-api.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-java-web-services-dev-pack-1.6.LICENSE,19054,?--sun-java-web-services-dev-pack-1.6.LICENSE--0,0.91953,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-java-web-services-dev-pack-1.6.LICENSE,,,,sun-java-web-services-dev-pack-1.6.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-javamail.LICENSE,4348,?--sun-javamail.LICENSE--0,"0.82093,
0.79624",,"research/scancode-toolkit/src/licensedcode/data/licenses/sun-java-transaction-api.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/sun-javamail.LICENSE",,,,sun-javamail.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-jsr-spec-04-2006.LICENSE,9633,?--sun-jsr-spec-04-2006.LICENSE--0,"0.86729,
0.83441,
0.85183",,"calculate-Linux/oracle-java-documentation-8,
calculate-Linux/sun-jsr67",,,,sun-jsr-spec-04-2006.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-jta-spec-1.0.1.LICENSE,2647,?--sun-jta-spec-1.0.1.LICENSE--0,0.81213,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-jta-spec-1.0.1.LICENSE,,,,sun-jta-spec-1.0.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-jta-spec-1.0.1B.LICENSE,6710,?--sun-jta-spec-1.0.1B.LICENSE--0,"0.89133,
0.87511,
0.86728",,"research/scancode-toolkit/src/licensedcode/data/licenses/sun-ejb-spec-2.1.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/sun-jta-spec-1.0.1B.LICENSE",,,,sun-jta-spec-1.0.1B.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-no-high-risk-activities.LICENSE,939,?--sun-no-high-risk-activities.LICENSE--0,0.72856,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-no-high-risk-activities.LICENSE,,,,sun-no-high-risk-activities.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-project-x.LICENSE,12917,?--sun-project-x.LICENSE--0,0.91421,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-project-x.LICENSE,,,,sun-project-x.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-prop-non-commercial.LICENSE,937,?--sun-prop-non-commercial.LICENSE--0,"0.70308,
0.68260",,"research/scancode-toolkit/src/licensedcode/data/licenses/sun-prop-non-commercial.LICENSE,
research/scancode-toolkit/tests/licensedcode/data/licenses/sun-prop-non-commercial",,,,sun-prop-non-commercial.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-rpc.LICENSE,1190,?--sun-rpc.LICENSE--0,"0.71718,
0.72936,
0.75174",,"spdx/Rdisc,
research/scancode-toolkit/src/licensedcode/data/licenses/sun-rpc.LICENSE",,,,sun-rpc.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-sdk-spec-1.1.LICENSE,6624,?--sun-sdk-spec-1.1.LICENSE--0,"0.86526,
0.83864,
0.83543",,research/scancode-toolkit/src/licensedcode/data/licenses/sun-ejb-spec-2.1.LICENSE,,,,sun-sdk-spec-1.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-sissl-1.0.LICENSE,14381,?--sun-sissl-1.0.LICENSE--0,0.88375,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-sissl-1.0.LICENSE,,,,sun-sissl-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-sissl-1.1.LICENSE,15180,?--sun-sissl-1.1.LICENSE--0,"0.85892,
0.87605,
0.84532",,"spdx/SISSL-1.1,
Approved/SISSL-1.1,
research/scancode-toolkit/src/licensedcode/data/licenses/sun-sissl-1.1.LICENSE",,,,sun-sissl-1.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-sissl-1.2.LICENSE,13022,?--sun-sissl-1.2.LICENSE--0,"0.83271,
0.84929,
0.84651",,"spdx/SISSL-1.2,
research/scancode-toolkit/src/licensedcode/data/licenses/sun-sissl-1.2.LICENSE",,,,sun-sissl-1.2.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sun-ssscfr-1.1.LICENSE,23279,?--sun-ssscfr-1.1.LICENSE--0,0.9428,,research/scancode-toolkit/src/licensedcode/data/licenses/sun-ssscfr-1.1.LICENSE,,,,sun-ssscfr-1.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sunpro.LICENSE,178,?--sunpro.LICENSE--0,"0.72350,
0.71320,
0.70038",,"research/scancode-toolkit/src/licensedcode/data/licenses/sunpro.LICENSE,
research/scancode-toolkit/tests/licensedcode/data/licenses/newlib/newlib_license_7,
research/scancode-toolkit/tests/licensedcode/data/licenses/sunpro",,,,sunpro.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\supervisor.LICENSE,9545,?--supervisor.LICENSE--0,0.86732,,research/scancode-toolkit/src/licensedcode/data/licenses/supervisor.LICENSE,,,,supervisor.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\svndiff.LICENSE,1576,?--svndiff.LICENSE--0,0.76441,,research/scancode-toolkit/src/licensedcode/data/licenses/svndiff.LICENSE,,,,svndiff.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\swig.LICENSE,298,?--swig.LICENSE--0,0.6829,,research/scancode-toolkit/src/licensedcode/data/licenses/swig.LICENSE,,,,swig.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\swl.LICENSE,2128,?--swl.LICENSE--0,"0.79201,
0.75306,
0.77527",,"spdx/SWL,
spdx/TCL",,,,swl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\sybase.LICENSE,20949,?--sybase.LICENSE--0,"0.90999,
0.90978,
0.89117",,spdx/Watcom-1.0,,,,sybase.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\synopsys-attribution.LICENSE,1587,?--synopsys-attribution.LICENSE--0,0.74794,,research/scancode-toolkit/src/licensedcode/data/licenses/synopsys-attribution.LICENSE,,,,synopsys-attribution.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\synopsys-mit.LICENSE,1693,?--synopsys-mit.LICENSE--0,0.78599,,research/scancode-toolkit/src/licensedcode/data/licenses/synopsys-mit.LICENSE,,,,synopsys-mit.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\syntext-serna-exception-1.0.LICENSE,2756,?--syntext-serna-exception-1.0.LICENSE--0,0.80934,,research/scancode-toolkit/src/licensedcode/data/licenses/syntext-serna-exception-1.0.LICENSE,,,,syntext-serna-exception-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\takao-abe.LICENSE,2153,?--takao-abe.LICENSE--0,0.76325,,research/scancode-toolkit/src/licensedcode/data/licenses/takao-abe.LICENSE,,,,takao-abe.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\takuya-ooura.LICENSE,199,?--takuya-ooura.LICENSE--0,0.75956,,research/scancode-toolkit/src/licensedcode/data/licenses/takuya-ooura.LICENSE,,,,takuya-ooura.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\taligent-jdk.LICENSE,411,?--taligent-jdk.LICENSE--0,0.73652,,research/scancode-toolkit/src/licensedcode/data/licenses/taligent-jdk.LICENSE,,,,taligent-jdk.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tanuki-community-sla-1.0.LICENSE,18501,?--tanuki-community-sla-1.0.LICENSE--0,"0.85702,
0.86258,
0.82195",,"calculate-Linux/tanuki-community,
research/scancode-toolkit/src/licensedcode/data/licenses/tanuki-community-sla-1.1.LICENSE",,,,tanuki-community-sla-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tanuki-community-sla-1.1.LICENSE,20158,?--tanuki-community-sla-1.1.LICENSE--0,"0.85033,
0.88664,
0.87209",,"calculate-Linux/tanuki-community,
research/scancode-toolkit/src/licensedcode/data/licenses/tanuki-community-sla-1.1.LICENSE",,,,tanuki-community-sla-1.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tanuki-community-sla-1.2.LICENSE,20158,?--tanuki-community-sla-1.2.LICENSE--0,"0.87178,
0.85815,
0.83829",,"calculate-Linux/tanuki-community,
research/scancode-toolkit/src/licensedcode/data/licenses/tanuki-community-sla-1.1.LICENSE",,,,tanuki-community-sla-1.2.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tanuki-community-sla-1.3.LICENSE,54397,?--tanuki-community-sla-1.3.LICENSE--0,"0.90885,
0.91340",,Approved/Tanuki Software license,,,,tanuki-community-sla-1.3.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tatu-ylonen.LICENSE,347,?--tatu-ylonen.LICENSE--0,0.72106,,research/scancode-toolkit/src/licensedcode/data/licenses/tatu-ylonen.LICENSE,,,,tatu-ylonen.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tcl.LICENSE,2253,?--tcl.LICENSE--0,"0.83435,
0.79492,
0.83605",,"spdx/TCL,
calculate-Linux/tcltk",,,,tcl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tcp-wrappers.LICENSE,1238,?--tcp-wrappers.LICENSE--0,"0.75204,
0.76055,
0.74618",,spdx/TCP-wrappers,,,,tcp-wrappers.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\teamdev-services.LICENSE,352,?--teamdev-services.LICENSE--0,0.76008,,research/scancode-toolkit/src/licensedcode/data/licenses/teamdev-services.LICENSE,,,,teamdev-services.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\telerik-eula.LICENSE,26127,?--telerik-eula.LICENSE--0,0.95102,,research/scancode-toolkit/src/licensedcode/data/licenses/telerik-eula.LICENSE,,,,telerik-eula.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tenable-nessus.LICENSE,44203,?--tenable-nessus.LICENSE--0,0.96601,,research/scancode-toolkit/src/licensedcode/data/licenses/tenable-nessus.LICENSE,,,,tenable-nessus.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\term-readkey.LICENSE,183,?--term-readkey.LICENSE--0,0.74412,,research/scancode-toolkit/src/licensedcode/data/licenses/term-readkey.LICENSE,,,,term-readkey.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tested-software.LICENSE,309,?--tested-software.LICENSE--0,0.66677,,research/scancode-toolkit/src/licensedcode/data/licenses/tested-software.LICENSE,,,,tested-software.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tex-exception.LICENSE,256,?--tex-exception.LICENSE--0,0.68516,,research/scancode-toolkit/src/licensedcode/data/licenses/tex-exception.LICENSE,,,,tex-exception.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tex-live.LICENSE,6335,?--tex-live.LICENSE--0,0.86217,,research/scancode-toolkit/src/licensedcode/data/licenses/tex-live.LICENSE,,,,tex-live.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tgppl-1.0.LICENSE,11196,?--tgppl-1.0.LICENSE--0,"0.82977,
0.85953,
0.83266",,"spdx/AFL-3.0,
research/scancode-toolkit/src/licensedcode/data/licenses/tgppl-1.0.LICENSE",,,,tgppl-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\things-i-made-public-license.LICENSE,542,?--things-i-made-public-license.LICENSE--0,0.70569,,research/scancode-toolkit/src/licensedcode/data/licenses/things-i-made-public-license.LICENSE,,,,things-i-made-public-license.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\thomas-bandt.LICENSE,672,?--thomas-bandt.LICENSE--0,0.75057,,research/scancode-toolkit/src/licensedcode/data/licenses/thomas-bandt.LICENSE,,,,thomas-bandt.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ti-broadband-apps.LICENSE,6781,?--ti-broadband-apps.LICENSE--0,0.84149,,research/scancode-toolkit/src/licensedcode/data/licenses/ti-broadband-apps.LICENSE,,,,ti-broadband-apps.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ti-restricted.LICENSE,544,?--ti-restricted.LICENSE--0,0.68721,,research/scancode-toolkit/src/licensedcode/data/licenses/ti-restricted.LICENSE,,,,ti-restricted.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tidy.LICENSE,2065,?--tidy.LICENSE--0,0.80862,,research/scancode-toolkit/src/licensedcode/data/licenses/tidy.LICENSE,,,,tidy.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tiger-crypto.LICENSE,688,?--tiger-crypto.LICENSE--0,0.74163,,research/scancode-toolkit/src/licensedcode/data/licenses/tiger-crypto.LICENSE,,,,tiger-crypto.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tigra-calendar-3.2.LICENSE,129,?--tigra-calendar-3.2.LICENSE--0,0.68128,,research/scancode-toolkit/src/licensedcode/data/licenses/tigra-calendar-3.2.LICENSE,,,,tigra-calendar-3.2.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tigra-calendar-4.0.LICENSE,935,?--tigra-calendar-4.0.LICENSE--0,"0.74580,
0.71674,
0.71453",,"research/scancode-toolkit/src/licensedcode/data/licenses/mit-0.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/mit.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/tigra-calendar-4.0.LICENSE",,,,tigra-calendar-4.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\timestamp-picker.LICENSE,246,?--timestamp-picker.LICENSE--0,0.72785,,research/scancode-toolkit/src/licensedcode/data/licenses/timestamp-picker.LICENSE,,,,timestamp-picker.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tizen-sdk.LICENSE,12805,?--tizen-sdk.LICENSE--0,0.9221,,research/scancode-toolkit/src/licensedcode/data/licenses/tizen-sdk.LICENSE,,,,tizen-sdk.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tmate.LICENSE,2627,?--tmate.LICENSE--0,"0.80522,
0.80075,
0.78267",,"spdx/TMate,
research/scancode-toolkit/src/licensedcode/data/licenses/tmate.LICENSE",,,,tmate.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\torque-1.1.LICENSE,3995,?--torque-1.1.LICENSE--0,"0.83116,
0.82840,
0.82794",,spdx/TORQUE-1.1,,,,torque-1.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tosl.LICENSE,2058,?--tosl.LICENSE--0,"0.79934,
0.79517",,spdx/TOSL,,,,tosl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tpl-1.0.LICENSE,24410,?--tpl-1.0.LICENSE--0,0.87339,,research/scancode-toolkit/src/licensedcode/data/licenses/tpl-1.0.LICENSE,,,,tpl-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\trca-odl-1.0.LICENSE,5675,?--trca-odl-1.0.LICENSE--0,0.88384,,research/scancode-toolkit/src/licensedcode/data/licenses/trca-odl-1.0.LICENSE,,,,trca-odl-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\treeview-developer.LICENSE,6681,?--treeview-developer.LICENSE--0,"0.87509,
0.87506",,research/scancode-toolkit/src/licensedcode/data/licenses/treeview-developer.LICENSE,,,,treeview-developer.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\treeview-distributor.LICENSE,6620,?--treeview-distributor.LICENSE--0,"0.88620,
0.87620",,research/scancode-toolkit/src/licensedcode/data/licenses/treeview-developer.LICENSE,,,,treeview-distributor.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\triptracker.LICENSE,932,?--triptracker.LICENSE--0,0.76041,,research/scancode-toolkit/src/licensedcode/data/licenses/triptracker.LICENSE,,,,triptracker.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\trolltech-gpl-exception-1.2.LICENSE,3774,?--trolltech-gpl-exception-1.2.LICENSE--0,"0.79053,
0.78619",,"research/scancode-toolkit/src/licensedcode/data/licenses/trolltech-gpl-exception-1.2.LICENSE,
research/scancode-toolkit/tests/licensedcode/data/more_licenses/licenses/trolltech",,,,trolltech-gpl-exception-1.2.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\truecrypt-3.1.LICENSE,22841,?--truecrypt-3.1.LICENSE--0,"0.90904,
0.91289,
0.92998",,"FSF/Truecrypt-3.0,
research/scancode-toolkit/src/licensedcode/data/licenses/truecrypt-3.1.LICENSE",,,,truecrypt-3.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tso-license.LICENSE,861,?--tso-license.LICENSE--0,"0.71346,
0.68691",,"research/scancode-toolkit/src/licensedcode/data/licenses/robert-hubley.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/tso-license.LICENSE",,,,tso-license.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ttf2pt1.LICENSE,3589,?--ttf2pt1.LICENSE--0,"0.82115,
0.82816",,"calculate-Linux/ttf2pt1,
research/scancode-toolkit/src/licensedcode/data/licenses/ttf2pt1.LICENSE",,,,ttf2pt1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tu-berlin-2.0.LICENSE,1158,?--tu-berlin-2.0.LICENSE--0,"0.77779,
0.77482,
0.79632",,"spdx/TU-Berlin-2.0,
research/scancode-toolkit/src/licensedcode/data/licenses/tu-berlin-2.0.LICENSE",,,,tu-berlin-2.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\tu-berlin.LICENSE,543,?--tu-berlin.LICENSE--0,"0.71151,
0.71163,
0.70376",,"spdx/TU-Berlin-1.0,
research/scancode-toolkit/src/licensedcode/data/licenses/tu-berlin.LICENSE",,,,tu-berlin.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\twisted-snmp.LICENSE,1526,?--twisted-snmp.LICENSE--0,"0.74554,
0.72947,
0.71591",,"research/scancode-toolkit/src/licensedcode/data/licenses/bsd-axis-nomod.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/bsd-simplified.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/twisted-snmp.LICENSE",,,,twisted-snmp.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\txl-10.5.LICENSE,1736,?--txl-10.5.LICENSE--0,0.77559,,research/scancode-toolkit/src/licensedcode/data/licenses/txl-10.5.LICENSE,,,,txl-10.5.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\u-boot-exception-2.0.LICENSE,768,?--u-boot-exception-2.0.LICENSE--0,"0.72299,
0.70342",,"research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-uboot.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/u-boot-exception-2.0.LICENSE",,,,u-boot-exception-2.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ubc.LICENSE,402,?--ubc.LICENSE--0,"0.70463,
0.68219,
0.67242",,"research/scancode-toolkit/src/licensedcode/data/licenses/philippe-de-muyter.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/ubc.LICENSE,
research/scancode-toolkit/tests/licensedcode/data/licenses/ubc",,,,ubc.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ubdl.LICENSE,2931,?--ubdl.LICENSE--0,0.80765,,research/scancode-toolkit/src/licensedcode/data/licenses/ubdl.LICENSE,,,,ubdl.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ubuntu-font-1.0.LICENSE,4673,?--ubuntu-font-1.0.LICENSE--0,"0.80749,
0.81648,
0.81710",,calculate-Linux/UbuntuFontLicense-1.0,,,,ubuntu-font-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ucl-1.0.LICENSE,10505,?--ucl-1.0.LICENSE--0,"0.87684,
0.86692,
0.85145",,"spdx/AFL-3.0,
spdx/UCL-1.0",,,,ucl-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unicode-data-software.LICENSE,2082,?--unicode-data-software.LICENSE--0,"0.76584,
0.75922",,"research/scancode-toolkit/src/licensedcode/data/licenses/unicode-data-software.LICENSE,
research/scancode-toolkit/thirdparty/unicode-data-software.LICENSE",,,,unicode-data-software.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unicode-dfs-2015.LICENSE,2859,?--unicode-dfs-2015.LICENSE--0,"0.79706,
0.77497,
0.76909",,"spdx/Unicode-DFS-2015,
spdx/Unicode-DFS-2016,
FSF/Unicode",,,,unicode-dfs-2015.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unicode-dfs-2016.LICENSE,2850,?--unicode-dfs-2016.LICENSE--0,"0.81610,
0.81908,
0.79034",,"spdx/Unicode-DFS-2015,
spdx/Unicode-DFS-2016",,,,unicode-dfs-2016.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unicode-icu-58.LICENSE,20959,?--unicode-icu-58.LICENSE--0,"0.88790,
0.88789,
0.88487",,"Approved/ICU + Third-Party Software Licenses,
research/scancode-toolkit/src/licensedcode/data/licenses/ibm-icu.LICENSE",,,,unicode-icu-58.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unicode-mappings.LICENSE,693,?--unicode-mappings.LICENSE--0,"0.72600,
0.68989",,"research/scancode-toolkit/src/licensedcode/data/licenses/unicode-mappings.LICENSE,
research/scancode-toolkit/tests/licensedcode/data/licenses/unicode-mappings",,,,unicode-mappings.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unicode-tou.LICENSE,6149,?--unicode-tou.LICENSE--0,"0.86967,
0.87630,
0.85891",,spdx/Unicode-TOU,,,,unicode-tou.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unicode.LICENSE,3012,?--unicode.LICENSE--0,"0.78556,
0.77234",,research/scancode-toolkit/src/licensedcode/data/licenses/unicode.LICENSE,,,,unicode.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\universal-foss-exception-1.0.LICENSE,3150,?--universal-foss-exception-1.0.LICENSE--0,"0.75927,
0.77316",,"Approved/universal-foss-exception,
research/scancode-toolkit/src/licensedcode/data/licenses/universal-foss-exception-1.0.LICENSE",,,,universal-foss-exception-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unlicense.LICENSE,1210,?--unlicense.LICENSE--0,"0.76200,
0.75955,
0.74732",,spdx/Unlicense,,,,unlicense.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\unlimited-binary-linking.LICENSE,158,?--unlimited-binary-linking.LICENSE--0,0.65653,,research/scancode-toolkit/src/licensedcode/data/licenses/unlimited-binary-linking.LICENSE,,,,unlimited-binary-linking.LICENSE,
